Date Time,Temperature
6/5/2021 10:45,5.441
6/5/2021 11:00,5.492
6/5/2021 11:15,5.512
6/5/2021 11:30,5.568
6/5/2021 11:45,5.619
6/5/2021 12:00,5.636
6/5/2021 12:15,5.669
6/5/2021 12:30,5.718
6/5/2021 12:45,5.77
6/5/2021 13:00,5.783
6/5/2021 13:15,5.864
6/5/2021 13:30,5.906
6/5/2021 13:45,6.012
6/5/2021 14:00,6.052
6/5/2021 14:15,6.133
6/5/2021 14:30,6.19
6/5/2021 14:45,6.244
6/5/2021 15:00,6.316
6/5/2021 15:15,6.355
6/5/2021 15:30,6.395
6/5/2021 15:45,6.389
6/5/2021 16:00,6.4
6/5/2021 16:15,6.396
6/5/2021 16:30,6.387
6/5/2021 16:45,6.346
6/5/2021 17:00,6.317
6/5/2021 17:15,6.337
6/5/2021 17:30,6.31
6/5/2021 17:45,6.283
6/5/2021 18:00,6.267
6/5/2021 18:15,6.246
6/5/2021 18:30,6.215
6/5/2021 18:45,6.193
6/5/2021 19:00,6.132
6/5/2021 19:15,6.083
6/5/2021 19:30,6.034
6/5/2021 19:45,5.99
6/5/2021 20:00,5.956
6/5/2021 20:15,5.92
6/5/2021 20:30,5.881
6/5/2021 20:45,5.837
6/5/2021 21:00,5.824
6/5/2021 21:15,5.781
6/5/2021 21:30,5.758
6/5/2021 21:45,5.709
6/5/2021 22:00,5.703
6/5/2021 22:15,5.635
6/5/2021 22:30,5.61
6/5/2021 22:45,5.6
6/5/2021 23:00,5.559
6/5/2021 23:15,5.528
6/5/2021 23:30,5.482
6/5/2021 23:45,5.468
6/6/2021 0:00,5.423
6/6/2021 0:15,5.433
6/6/2021 0:30,5.378
6/6/2021 0:45,5.372
6/6/2021 1:00,5.364
6/6/2021 1:15,5.313
6/6/2021 1:30,5.299
6/6/2021 1:45,5.283
6/6/2021 2:00,5.249
6/6/2021 2:15,5.239
6/6/2021 2:30,5.244
6/6/2021 2:45,5.193
6/6/2021 3:00,5.19
6/6/2021 3:15,5.193
6/6/2021 3:30,5.175
6/6/2021 3:45,5.167
6/6/2021 4:00,5.173
6/6/2021 4:15,5.165
6/6/2021 4:30,5.169
6/6/2021 4:45,5.16
6/6/2021 5:00,5.188
6/6/2021 5:15,5.167
6/6/2021 5:30,5.22
6/6/2021 5:45,5.166
6/6/2021 6:00,5.202
6/6/2021 6:15,5.22
6/6/2021 6:30,5.249
6/6/2021 6:45,5.25
6/6/2021 7:00,5.283
6/6/2021 7:15,5.297
6/6/2021 7:30,5.314
6/6/2021 7:45,5.314
6/6/2021 8:00,5.361
6/6/2021 8:15,5.4
6/6/2021 8:30,5.42
6/6/2021 8:45,5.475
6/6/2021 9:00,5.49
6/6/2021 9:15,5.534
6/6/2021 9:30,5.577
6/6/2021 9:45,5.627
6/6/2021 10:00,5.698
6/6/2021 10:15,5.737
6/6/2021 10:30,5.789
6/6/2021 10:45,5.853
6/6/2021 11:00,5.906
6/6/2021 11:15,5.967
6/6/2021 11:30,5.995
6/6/2021 11:45,6.07
6/6/2021 12:00,6.117
6/6/2021 12:15,6.194
6/6/2021 12:30,6.192
6/6/2021 12:45,6.253
6/6/2021 13:00,6.288
6/6/2021 13:15,6.302
6/6/2021 13:30,6.335
6/6/2021 13:45,6.402
6/6/2021 14:00,6.419
6/6/2021 14:15,6.431
6/6/2021 14:30,6.472
6/6/2021 14:45,6.49
6/6/2021 15:00,6.519
6/6/2021 15:15,6.519
6/6/2021 15:30,6.517
6/6/2021 15:45,6.553
6/6/2021 16:00,6.543
6/6/2021 16:15,6.578
6/6/2021 16:30,6.627
6/6/2021 16:45,6.655
6/6/2021 17:00,6.653
6/6/2021 17:15,6.649
6/6/2021 17:30,6.667
6/6/2021 17:45,6.604
6/6/2021 18:00,6.583
6/6/2021 18:15,6.555
6/6/2021 18:30,6.552
6/6/2021 18:45,6.539
6/6/2021 19:00,6.551
6/6/2021 19:15,6.527
6/6/2021 19:30,6.531
6/6/2021 19:45,6.505
6/6/2021 20:00,6.516
6/6/2021 20:15,6.477
6/6/2021 20:30,6.428
6/6/2021 20:45,6.399
6/6/2021 21:00,6.317
6/6/2021 21:15,6.239
6/6/2021 21:30,6.195
6/6/2021 21:45,6.12
6/6/2021 22:00,6.085
6/6/2021 22:15,6.017
6/6/2021 22:30,5.936
6/6/2021 22:45,5.874
6/6/2021 23:00,5.804
6/6/2021 23:15,5.753
6/6/2021 23:30,5.721
6/6/2021 23:45,5.636
6/7/2021 0:00,5.587
6/7/2021 0:15,5.519
6/7/2021 0:30,5.414
6/7/2021 0:45,5.397
6/7/2021 1:00,5.323
6/7/2021 1:15,5.261
6/7/2021 1:30,5.22
6/7/2021 1:45,5.193
6/7/2021 2:00,5.122
6/7/2021 2:15,5.084
6/7/2021 2:30,5.039
6/7/2021 2:45,4.995
6/7/2021 3:00,4.953
6/7/2021 3:15,4.931
6/7/2021 3:30,4.888
6/7/2021 3:45,4.829
6/7/2021 4:00,4.844
6/7/2021 4:15,4.799
6/7/2021 4:30,4.787
6/7/2021 4:45,4.742
6/7/2021 5:00,4.734
6/7/2021 5:15,4.72
6/7/2021 5:30,4.697
6/7/2021 5:45,4.652
6/7/2021 6:00,4.627
6/7/2021 6:15,4.636
6/7/2021 6:30,4.624
6/7/2021 6:45,4.613
6/7/2021 7:00,4.595
6/7/2021 7:15,4.58
6/7/2021 7:30,4.589
6/7/2021 7:45,4.618
6/7/2021 8:00,4.597
6/7/2021 8:15,4.636
6/7/2021 8:30,4.663
6/7/2021 8:45,4.696
6/7/2021 9:00,4.726
6/7/2021 9:15,4.794
6/7/2021 9:30,4.876
6/7/2021 9:45,4.961
6/7/2021 10:00,5.069
6/7/2021 10:15,5.225
6/7/2021 10:30,5.385
6/7/2021 10:45,5.541
6/7/2021 11:00,5.748
6/7/2021 11:15,5.971
6/7/2021 11:30,6.162
6/7/2021 11:45,6.248
6/7/2021 12:00,6.328
6/7/2021 12:15,6.454
6/7/2021 12:30,6.539
6/7/2021 12:45,6.652
6/7/2021 13:00,6.837
6/7/2021 13:15,7.008
6/7/2021 13:30,7.207
6/7/2021 13:45,7.334
6/7/2021 14:00,7.458
6/7/2021 14:15,7.542
6/7/2021 14:30,7.601
6/7/2021 14:45,7.619
6/7/2021 15:00,7.667
6/7/2021 15:15,7.702
6/7/2021 15:30,7.721
6/7/2021 15:45,7.723
6/7/2021 16:00,7.691
6/7/2021 16:15,7.659
6/7/2021 16:30,7.645
6/7/2021 16:45,7.639
6/7/2021 17:00,7.588
6/7/2021 17:15,7.555
6/7/2021 17:30,7.514
6/7/2021 17:45,7.442
6/7/2021 18:00,7.45
6/7/2021 18:15,7.386
6/7/2021 18:30,7.346
6/7/2021 18:45,7.33
6/7/2021 19:00,7.269
6/7/2021 19:15,7.215
6/7/2021 19:30,7.211
6/7/2021 19:45,7.197
6/7/2021 20:00,7.156
6/7/2021 20:15,7.119
6/7/2021 20:30,7.077
6/7/2021 20:45,7.016
6/7/2021 21:00,6.964
6/7/2021 21:15,6.94
6/7/2021 21:30,6.885
6/7/2021 21:45,6.793
6/7/2021 22:00,6.755
6/7/2021 22:15,6.706
6/7/2021 22:30,6.666
6/7/2021 22:45,6.616
6/7/2021 23:00,6.563
6/7/2021 23:15,6.476
6/7/2021 23:30,6.41
6/7/2021 23:45,6.355
6/8/2021 0:00,6.301
6/8/2021 0:15,6.24
6/8/2021 0:30,6.144
6/8/2021 0:45,6.037
6/8/2021 1:00,6.024
6/8/2021 1:15,5.941
6/8/2021 1:30,5.923
6/8/2021 1:45,5.854
6/8/2021 2:00,5.798
6/8/2021 2:15,5.767
6/8/2021 2:30,5.735
6/8/2021 2:45,5.697
6/8/2021 3:00,5.677
6/8/2021 3:15,5.65
6/8/2021 3:30,5.609
6/8/2021 3:45,5.603
6/8/2021 4:00,5.591
6/8/2021 4:15,5.583
6/8/2021 4:30,5.56
6/8/2021 4:45,5.562
6/8/2021 5:00,5.549
6/8/2021 5:15,5.532
6/8/2021 5:30,5.518
6/8/2021 5:45,5.502
6/8/2021 6:00,5.499
6/8/2021 6:15,5.477
6/8/2021 6:30,5.444
6/8/2021 6:45,5.464
6/8/2021 7:00,5.45
6/8/2021 7:15,5.436
6/8/2021 7:30,5.459
6/8/2021 7:45,5.458
6/8/2021 8:00,5.5
6/8/2021 8:15,5.501
6/8/2021 8:30,5.5
6/8/2021 8:45,5.553
6/8/2021 9:00,5.587
6/8/2021 9:15,5.615
6/8/2021 9:30,5.674
6/8/2021 9:45,5.777
6/8/2021 10:00,5.865
6/8/2021 10:15,6.026
6/8/2021 10:30,6.172
6/8/2021 10:45,6.325
6/8/2021 11:00,6.538
6/8/2021 11:15,6.714
6/8/2021 11:30,6.978
6/8/2021 11:45,7.253
6/8/2021 12:00,7.473
6/8/2021 12:15,7.721
6/8/2021 12:30,7.861
6/8/2021 12:45,7.963
6/8/2021 13:00,8.109
6/8/2021 13:15,8.24
6/8/2021 13:30,8.306
6/8/2021 13:45,8.307
6/8/2021 14:00,8.335
6/8/2021 14:15,8.273
6/8/2021 14:30,8.263
6/8/2021 14:45,8.245
6/8/2021 15:00,8.224
6/8/2021 15:15,8.247
6/8/2021 15:30,8.242
6/8/2021 15:45,8.235
6/8/2021 16:00,8.204
6/8/2021 16:15,8.137
6/8/2021 16:30,8.121
6/8/2021 16:45,8.086
6/8/2021 17:00,8.078
6/8/2021 17:15,8.016
6/8/2021 17:30,7.98
6/8/2021 17:45,7.935
6/8/2021 18:00,7.89
6/8/2021 18:15,7.857
6/8/2021 18:30,7.821
6/8/2021 18:45,7.802
6/8/2021 19:00,7.749
6/8/2021 19:15,7.691
6/8/2021 19:30,7.685
6/8/2021 19:45,7.643
6/8/2021 20:00,7.59
6/8/2021 20:15,7.496
6/8/2021 20:30,7.455
6/8/2021 20:45,7.349
6/8/2021 21:00,7.252
6/8/2021 21:15,7.193
6/8/2021 21:30,7.132
6/8/2021 21:45,7.071
6/8/2021 22:00,7.009
6/8/2021 22:15,6.962
6/8/2021 22:30,6.907
6/8/2021 22:45,6.856
6/8/2021 23:00,6.793
6/8/2021 23:15,6.707
6/8/2021 23:30,6.627
6/8/2021 23:45,6.575
6/9/2021 0:00,6.463
6/9/2021 0:15,6.386
6/9/2021 0:30,6.337
6/9/2021 0:45,6.264
6/9/2021 1:00,6.19
6/9/2021 1:15,6.124
6/9/2021 1:30,6.054
6/9/2021 1:45,6.003
6/9/2021 2:00,5.945
6/9/2021 2:15,5.877
6/9/2021 2:30,5.825
6/9/2021 2:45,5.805
6/9/2021 3:00,5.727
6/9/2021 3:15,5.683
6/9/2021 3:30,5.667
6/9/2021 3:45,5.626
6/9/2021 4:00,5.615
6/9/2021 4:15,5.548
6/9/2021 4:30,5.525
6/9/2021 4:45,5.538
6/9/2021 5:00,5.479
6/9/2021 5:15,5.445
6/9/2021 5:30,5.417
6/9/2021 5:45,5.426
6/9/2021 6:00,5.423
6/9/2021 6:15,5.415
6/9/2021 6:30,5.424
6/9/2021 6:45,5.409
6/9/2021 7:00,5.393
6/9/2021 7:15,5.419
6/9/2021 7:30,5.418
6/9/2021 7:45,5.456
6/9/2021 8:00,5.486
6/9/2021 8:15,5.494
6/9/2021 8:30,5.547
6/9/2021 8:45,5.565
6/9/2021 9:00,5.639
6/9/2021 9:15,5.702
6/9/2021 9:30,5.812
6/9/2021 9:45,5.842
6/9/2021 10:00,5.974
6/9/2021 10:15,6.085
6/9/2021 10:30,6.235
6/9/2021 10:45,6.438
6/9/2021 11:00,6.545
6/9/2021 11:15,6.656
6/9/2021 11:30,6.866
6/9/2021 11:45,7.075
6/9/2021 12:00,7.345
6/9/2021 12:15,7.629
6/9/2021 12:30,7.896
6/9/2021 12:45,8.162
6/9/2021 13:00,8.398
6/9/2021 13:15,8.579
6/9/2021 13:30,8.742
6/9/2021 13:45,8.868
6/9/2021 14:00,8.921
6/9/2021 14:15,8.929
6/9/2021 14:30,8.869
6/9/2021 14:45,8.726
6/9/2021 15:00,8.536
6/9/2021 15:15,8.385
6/9/2021 15:30,8.255
6/9/2021 15:45,8.153
6/9/2021 16:00,8.116
6/9/2021 16:15,8.069
6/9/2021 16:30,8.024
6/9/2021 16:45,8.013
6/9/2021 17:00,7.998
6/9/2021 17:15,7.934
6/9/2021 17:30,7.888
6/9/2021 17:45,7.87
6/9/2021 18:00,7.824
6/9/2021 18:15,7.791
6/9/2021 18:30,7.76
6/9/2021 18:45,7.683
6/9/2021 19:00,7.63
6/9/2021 19:15,7.543
6/9/2021 19:30,7.504
6/9/2021 19:45,7.471
6/9/2021 20:00,7.392
6/9/2021 20:15,7.352
6/9/2021 20:30,7.336
6/9/2021 20:45,7.253
6/9/2021 21:00,7.198
6/9/2021 21:15,7.15
6/9/2021 21:30,7.106
6/9/2021 21:45,7.028
6/9/2021 22:00,7.028
6/9/2021 22:15,6.959
6/9/2021 22:30,6.921
6/9/2021 22:45,6.864
6/9/2021 23:00,6.814
6/9/2021 23:15,6.762
6/9/2021 23:30,6.742
6/9/2021 23:45,6.703
6/10/2021 0:00,6.66
6/10/2021 0:15,6.635
6/10/2021 0:30,6.65
6/10/2021 0:45,6.59
6/10/2021 1:00,6.574
6/10/2021 1:15,6.558
6/10/2021 1:30,6.526
6/10/2021 1:45,6.451
6/10/2021 2:00,6.448
6/10/2021 2:15,6.422
6/10/2021 2:30,6.358
6/10/2021 2:45,6.364
6/10/2021 3:00,6.332
6/10/2021 3:15,6.314
6/10/2021 3:30,6.3
6/10/2021 3:45,6.267
6/10/2021 4:00,6.267
6/10/2021 4:15,6.252
6/10/2021 4:30,6.211
6/10/2021 4:45,6.217
6/10/2021 5:00,6.206
6/10/2021 5:15,6.178
6/10/2021 5:30,6.196
6/10/2021 5:45,6.2
6/10/2021 6:00,6.205
6/10/2021 6:15,6.196
6/10/2021 6:30,6.219
6/10/2021 6:45,6.2
6/10/2021 7:00,6.209
6/10/2021 7:15,6.204
6/10/2021 7:30,6.199
6/10/2021 7:45,6.212
6/10/2021 8:00,6.214
6/10/2021 8:15,6.194
6/10/2021 8:30,6.215
6/10/2021 8:45,6.232
6/10/2021 9:00,6.209
6/10/2021 9:15,6.222
6/10/2021 9:30,6.222
6/10/2021 9:45,6.266
6/10/2021 10:00,6.245
6/10/2021 10:15,6.261
6/10/2021 10:30,6.236
6/10/2021 10:45,6.286
6/10/2021 11:00,6.288
6/10/2021 11:15,6.303
6/10/2021 11:30,6.319
6/10/2021 11:45,6.317
6/10/2021 12:00,6.378
6/10/2021 12:15,6.385
6/10/2021 12:30,6.418
6/10/2021 12:45,6.412
6/10/2021 13:00,6.416
6/10/2021 13:15,6.443
6/10/2021 13:30,6.428
6/10/2021 13:45,6.454
6/10/2021 14:00,6.483
6/10/2021 14:15,6.456
6/10/2021 14:30,6.466
6/10/2021 14:45,6.49
6/10/2021 15:00,6.497
6/10/2021 15:15,6.525
6/10/2021 15:30,6.505
6/10/2021 15:45,6.494
6/10/2021 16:00,6.517
6/10/2021 16:15,6.523
6/10/2021 16:30,6.504
6/10/2021 16:45,6.488
6/10/2021 17:00,6.495
6/10/2021 17:15,6.502
6/10/2021 17:30,6.462
6/10/2021 17:45,6.458
6/10/2021 18:00,6.405
6/10/2021 18:15,6.42
6/10/2021 18:30,6.408
6/10/2021 18:45,6.396
6/10/2021 19:00,6.393
6/10/2021 19:15,6.361
6/10/2021 19:30,6.335
6/10/2021 19:45,6.343
6/10/2021 20:00,6.326
6/10/2021 20:15,6.29
6/10/2021 20:30,6.292
6/10/2021 20:45,6.258
6/10/2021 21:00,6.249
6/10/2021 21:15,6.229
6/10/2021 21:30,6.217
6/10/2021 21:45,6.21
6/10/2021 22:00,6.182
6/10/2021 22:15,6.172
6/10/2021 22:30,6.141
6/10/2021 22:45,6.131
6/10/2021 23:00,6.107
6/10/2021 23:15,6.092
6/10/2021 23:30,6.071
6/10/2021 23:45,6.046
6/11/2021 0:00,6.056
6/11/2021 0:15,6.007
6/11/2021 0:30,5.993
6/11/2021 0:45,6.006
6/11/2021 1:00,5.977
6/11/2021 1:15,5.961
6/11/2021 1:30,5.924
6/11/2021 1:45,5.92
6/11/2021 2:00,5.938
6/11/2021 2:15,5.881
6/11/2021 2:30,5.888
6/11/2021 2:45,5.855
6/11/2021 3:00,5.839
6/11/2021 3:15,5.826
6/11/2021 3:30,5.812
6/11/2021 3:45,5.798
6/11/2021 4:00,5.773
6/11/2021 4:15,5.746
6/11/2021 4:30,5.759
6/11/2021 4:45,5.722
6/11/2021 5:00,5.729
6/11/2021 5:15,5.728
6/11/2021 5:30,5.713
6/11/2021 5:45,5.715
6/11/2021 6:00,5.721
6/11/2021 6:15,5.722
6/11/2021 6:30,5.715
6/11/2021 6:45,5.732
6/11/2021 7:00,5.75
6/11/2021 7:15,5.748
6/11/2021 7:30,5.747
6/11/2021 7:45,5.765
6/11/2021 8:00,5.776
6/11/2021 8:15,5.792
6/11/2021 8:30,5.803
6/11/2021 8:45,5.814
6/11/2021 9:00,5.841
6/11/2021 9:15,5.871
6/11/2021 9:30,5.903
6/11/2021 9:45,5.894
6/11/2021 10:00,5.947
6/11/2021 10:15,5.919
6/11/2021 10:30,5.965
6/11/2021 10:45,5.99
6/11/2021 11:00,6.001
6/11/2021 11:15,5.998
6/11/2021 11:30,6.026
6/11/2021 11:45,6.027
6/11/2021 12:00,6.031
6/11/2021 12:15,6.025
6/11/2021 12:30,6.053
6/11/2021 12:45,6.088
6/11/2021 13:00,6.106
6/11/2021 13:15,6.141
6/11/2021 13:30,6.126
6/11/2021 13:45,6.191
6/11/2021 14:00,6.249
6/11/2021 14:15,6.318
6/11/2021 14:30,6.416
6/11/2021 14:45,6.497
6/11/2021 15:00,6.592
6/11/2021 15:15,6.655
6/11/2021 15:30,6.756
6/11/2021 15:45,6.813
6/11/2021 16:00,6.862
6/11/2021 16:15,6.909
6/11/2021 16:30,6.904
6/11/2021 16:45,6.921
6/11/2021 17:00,6.924
6/11/2021 17:15,6.91
6/11/2021 17:30,6.896
6/11/2021 17:45,6.889
6/11/2021 18:00,6.883
6/11/2021 18:15,6.857
6/11/2021 18:30,6.822
6/11/2021 18:45,6.8
6/11/2021 19:00,6.796
6/11/2021 19:15,6.804
6/11/2021 19:30,6.784
6/11/2021 19:45,6.8
6/11/2021 20:00,6.781
6/11/2021 20:15,6.776
6/11/2021 20:30,6.791
6/11/2021 20:45,6.792
6/11/2021 21:00,6.737
6/11/2021 21:15,6.714
6/11/2021 21:30,6.681
6/11/2021 21:45,6.662
6/11/2021 22:00,6.616
6/11/2021 22:15,6.574
6/11/2021 22:30,6.551
6/11/2021 22:45,6.546
6/11/2021 23:00,6.507
6/11/2021 23:15,6.473
6/11/2021 23:30,6.425
6/11/2021 23:45,6.429
6/12/2021 0:00,6.374
6/12/2021 0:15,6.362
6/12/2021 0:30,6.315
6/12/2021 0:45,6.303
6/12/2021 1:00,6.265
6/12/2021 1:15,6.298
6/12/2021 1:30,6.238
6/12/2021 1:45,6.206
6/12/2021 2:00,6.212
6/12/2021 2:15,6.158
6/12/2021 2:30,6.152
6/12/2021 2:45,6.116
6/12/2021 3:00,6.1
6/12/2021 3:15,6.083
6/12/2021 3:30,6.068
6/12/2021 3:45,6.043
6/12/2021 4:00,6.024
6/12/2021 4:15,6.054
6/12/2021 4:30,6.016
6/12/2021 4:45,5.999
6/12/2021 5:00,5.972
6/12/2021 5:15,5.993
6/12/2021 5:30,5.981
6/12/2021 5:45,5.941
6/12/2021 6:00,5.966
6/12/2021 6:15,5.98
6/12/2021 6:30,5.944
6/12/2021 6:45,5.961
6/12/2021 7:00,5.952
6/12/2021 7:15,5.937
6/12/2021 7:30,5.974
6/12/2021 7:45,5.931
6/12/2021 8:00,5.939
6/12/2021 8:15,5.965
6/12/2021 8:30,5.969
6/12/2021 8:45,5.975
6/12/2021 9:00,5.969
6/12/2021 9:15,5.985
6/12/2021 9:30,6.013
6/12/2021 9:45,6.045
6/12/2021 10:00,6.091
6/12/2021 10:15,6.123
6/12/2021 10:30,6.17
6/12/2021 10:45,6.175
6/12/2021 11:00,6.209
6/12/2021 11:15,6.235
6/12/2021 11:30,6.269
6/12/2021 11:45,6.29
6/12/2021 12:00,6.343
6/12/2021 12:15,6.379
6/12/2021 12:30,6.45
6/12/2021 12:45,6.507
6/12/2021 13:00,6.593
6/12/2021 13:15,6.651
6/12/2021 13:30,6.703
6/12/2021 13:45,6.777
6/12/2021 14:00,6.803
6/12/2021 14:15,6.883
6/12/2021 14:30,6.939
6/12/2021 14:45,6.971
6/12/2021 15:00,7.021
6/12/2021 15:15,7.08
6/12/2021 15:30,7.112
6/12/2021 15:45,7.145
6/12/2021 16:00,7.199
6/12/2021 16:15,7.256
6/12/2021 16:30,7.288
6/12/2021 16:45,7.325
6/12/2021 17:00,7.361
6/12/2021 17:15,7.35
6/12/2021 17:30,7.352
6/12/2021 17:45,7.38
6/12/2021 18:00,7.353
6/12/2021 18:15,7.326
6/12/2021 18:30,7.33
6/12/2021 18:45,7.307
6/12/2021 19:00,7.259
6/12/2021 19:15,7.223
6/12/2021 19:30,7.208
6/12/2021 19:45,7.169
6/12/2021 20:00,7.141
6/12/2021 20:15,7.108
6/12/2021 20:30,7.056
6/12/2021 20:45,7.032
6/12/2021 21:00,6.998
6/12/2021 21:15,6.93
6/12/2021 21:30,6.908
6/12/2021 21:45,6.883
6/12/2021 22:00,6.829
6/12/2021 22:15,6.775
6/12/2021 22:30,6.724
6/12/2021 22:45,6.685
6/12/2021 23:00,6.614
6/12/2021 23:15,6.592
6/12/2021 23:30,6.501
6/12/2021 23:45,6.434
6/13/2021 0:00,6.384
6/13/2021 0:15,6.346
6/13/2021 0:30,6.29
6/13/2021 0:45,6.244
6/13/2021 1:00,6.209
6/13/2021 1:15,6.157
6/13/2021 1:30,6.105
6/13/2021 1:45,6.079
6/13/2021 2:00,5.997
6/13/2021 2:15,5.96
6/13/2021 2:30,5.906
6/13/2021 2:45,5.874
6/13/2021 3:00,5.84
6/13/2021 3:15,5.76
6/13/2021 3:30,5.739
6/13/2021 3:45,5.673
6/13/2021 4:00,5.667
6/13/2021 4:15,5.631
6/13/2021 4:30,5.612
6/13/2021 4:45,5.609
6/13/2021 5:00,5.603
6/13/2021 5:15,5.557
6/13/2021 5:30,5.606
6/13/2021 5:45,5.603
6/13/2021 6:00,5.622
6/13/2021 6:15,5.639
6/13/2021 6:30,5.65
6/13/2021 6:45,5.646
6/13/2021 7:00,5.677
6/13/2021 7:15,5.7
6/13/2021 7:30,5.752
6/13/2021 7:45,5.744
6/13/2021 8:00,5.799
6/13/2021 8:15,5.889
6/13/2021 8:30,5.915
6/13/2021 8:45,5.982
6/13/2021 9:00,6.034
6/13/2021 9:15,6.092
6/13/2021 9:30,6.192
6/13/2021 9:45,6.333
6/13/2021 10:00,6.44
6/13/2021 10:15,6.551
6/13/2021 10:30,6.664
6/13/2021 10:45,6.813
6/13/2021 11:00,6.987
6/13/2021 11:15,7.161
6/13/2021 11:30,7.334
6/13/2021 11:45,7.516
6/13/2021 12:00,7.66
6/13/2021 12:15,7.779
6/13/2021 12:30,7.802
6/13/2021 12:45,7.865
6/13/2021 13:00,7.992
6/13/2021 13:15,8.12
6/13/2021 13:30,8.277
6/13/2021 13:45,8.458
6/13/2021 14:00,8.629
6/13/2021 14:15,8.78
6/13/2021 14:30,8.899
6/13/2021 14:45,8.936
6/13/2021 15:00,8.959
6/13/2021 15:15,8.942
6/13/2021 15:30,8.892
6/13/2021 15:45,8.886
6/13/2021 16:00,8.823
6/13/2021 16:15,8.774
6/13/2021 16:30,8.723
6/13/2021 16:45,8.659
6/13/2021 17:00,8.619
6/13/2021 17:15,8.599
6/13/2021 17:30,8.563
6/13/2021 17:45,8.511
6/13/2021 18:00,8.475
6/13/2021 18:15,8.401
6/13/2021 18:30,8.367
6/13/2021 18:45,8.335
6/13/2021 19:00,8.3
6/13/2021 19:15,8.251
6/13/2021 19:30,8.222
6/13/2021 19:45,8.184
6/13/2021 20:00,8.115
6/13/2021 20:15,8.104
6/13/2021 20:30,8.06
6/13/2021 20:45,8.006
6/13/2021 21:00,7.955
6/13/2021 21:15,7.9
6/13/2021 21:30,7.845
6/13/2021 21:45,7.756
6/13/2021 22:00,7.676
6/13/2021 22:15,7.588
6/13/2021 22:30,7.544
6/13/2021 22:45,7.474
6/13/2021 23:00,7.369
6/13/2021 23:15,7.303
6/13/2021 23:30,7.218
6/13/2021 23:45,7.138
6/14/2021 0:00,7.047
6/14/2021 0:15,6.98
6/14/2021 0:30,6.86
6/14/2021 0:45,6.816
6/14/2021 1:00,6.737
6/14/2021 1:15,6.644
6/14/2021 1:30,6.581
6/14/2021 1:45,6.545
6/14/2021 2:00,6.53
6/14/2021 2:15,6.481
6/14/2021 2:30,6.411
6/14/2021 2:45,6.383
6/14/2021 3:00,6.358
6/14/2021 3:15,6.347
6/14/2021 3:30,6.313
6/14/2021 3:45,6.298
6/14/2021 4:00,6.267
6/14/2021 4:15,6.235
6/14/2021 4:30,6.244
6/14/2021 4:45,6.258
6/14/2021 5:00,6.262
6/14/2021 5:15,6.236
6/14/2021 5:30,6.255
6/14/2021 5:45,6.247
6/14/2021 6:00,6.261
6/14/2021 6:15,6.244
6/14/2021 6:30,6.255
6/14/2021 6:45,6.273
6/14/2021 7:00,6.283
6/14/2021 7:15,6.309
6/14/2021 7:30,6.311
6/14/2021 7:45,6.365
6/14/2021 8:00,6.387
6/14/2021 8:15,6.384
6/14/2021 8:30,6.444
6/14/2021 8:45,6.478
6/14/2021 9:00,6.502
6/14/2021 9:15,6.578
6/14/2021 9:30,6.644
6/14/2021 9:45,6.694
6/14/2021 10:00,6.778
6/14/2021 10:15,6.895
6/14/2021 10:30,6.997
6/14/2021 10:45,7.118
6/14/2021 11:00,7.23
6/14/2021 11:15,7.309
6/14/2021 11:30,7.392
6/14/2021 11:45,7.477
6/14/2021 12:00,7.54
6/14/2021 12:15,7.604
6/14/2021 12:30,7.724
6/14/2021 12:45,7.896
6/14/2021 13:00,8.113
6/14/2021 13:15,8.346
6/14/2021 13:30,8.496
6/14/2021 13:45,8.613
6/14/2021 14:00,8.69
6/14/2021 14:15,8.731
6/14/2021 14:30,8.823
6/14/2021 14:45,8.84
6/14/2021 15:00,8.86
6/14/2021 15:15,8.942
6/14/2021 15:30,8.938
6/14/2021 15:45,8.919
6/14/2021 16:00,8.972
6/14/2021 16:15,8.991
6/14/2021 16:30,9.001
6/14/2021 16:45,9.039
6/14/2021 17:00,9.067
6/14/2021 17:15,9.024
6/14/2021 17:30,9.014
6/14/2021 17:45,8.955
6/14/2021 18:00,8.905
6/14/2021 18:15,8.837
6/14/2021 18:30,8.795
6/14/2021 18:45,8.766
6/14/2021 19:00,8.797
6/14/2021 19:15,8.754
6/14/2021 19:30,8.785
6/14/2021 19:45,8.749
6/14/2021 20:00,8.741
6/14/2021 20:15,8.761
6/14/2021 20:30,8.708
6/14/2021 20:45,8.641
6/14/2021 21:00,8.611
6/14/2021 21:15,8.557
6/14/2021 21:30,8.489
6/14/2021 21:45,8.441
6/14/2021 22:00,8.371
6/14/2021 22:15,8.295
6/14/2021 22:30,8.231
6/14/2021 22:45,8.174
6/14/2021 23:00,8.082
6/14/2021 23:15,8.003
6/14/2021 23:30,7.901
6/14/2021 23:45,7.806
6/15/2021 0:00,7.7
6/15/2021 0:15,7.607
6/15/2021 0:30,7.503
6/15/2021 0:45,7.428
6/15/2021 1:00,7.338
6/15/2021 1:15,7.281
6/15/2021 1:30,7.225
6/15/2021 1:45,7.162
6/15/2021 2:00,7.088
6/15/2021 2:15,7.072
6/15/2021 2:30,7.076
6/15/2021 2:45,7.055
6/15/2021 3:00,7.066
6/15/2021 3:15,7.038
6/15/2021 3:30,7.078
