,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
8/16/2021 16:30,0.509320303,,0,1
8/16/2021 16:45,0.51319492,,0,1
8/16/2021 17:00,0.512224692,,0,1
8/16/2021 17:15,0.511255513,,0,1
8/16/2021 17:30,0.510287383,,0,1
8/16/2021 17:45,0.499707112,,0,1
8/16/2021 18:00,0.50835427,,0,1
8/16/2021 18:15,0.507389286,,0,1
8/16/2021 18:30,0.496843557,,0,1
8/16/2021 18:45,0.505462461,,0,1
8/16/2021 19:00,0.499707112,,0,1
8/16/2021 19:15,0.498751548,,0,1
8/16/2021 19:30,0.49779703,,0,1
8/16/2021 19:45,0.501621376,,0,1
8/16/2021 20:00,0.505462461,,0,1
8/16/2021 20:15,0.494939744,,0,1
8/16/2021 20:30,0.484543371,,0,1
8/16/2021 20:45,0.488309276,,0,1
8/16/2021 21:00,0.492091856,,0,1
8/16/2021 21:15,0.486424241,,0,1
8/16/2021 21:30,0.490198481,,0,1
8/16/2021 21:45,0.489253357,,0,1
8/16/2021 22:00,0.483604498,,0,1
8/16/2021 22:15,0.492091856,,0,1
8/16/2021 22:30,0.47706151,,0,1
8/16/2021 22:45,0.480794122,,0,1
8/16/2021 23:00,0.484543371,,0,1
8/16/2021 23:15,0.483604498,,0,1
8/16/2021 23:30,0.482666666,,0,1
8/16/2021 23:45,0.47706151,,0,1
8/17/2021 0:00,0.485483285,,0,1
8/17/2021 0:15,0.47985941,,0,1
8/17/2021 0:30,0.478925737,,0,1
8/17/2021 0:45,0.473345517,,0,1
8/17/2021 1:00,0.472419113,,0,1
8/17/2021 1:15,0.471493747,,0,1
8/17/2021 1:30,0.475201437,,0,1
8/17/2021 1:45,0.478925737,,0,1
8/17/2021 2:00,0.477993104,,0,1
8/17/2021 2:15,0.467802647,,0,1
8/17/2021 2:30,0.471493747,,0,1
8/17/2021 2:45,0.470569417,,0,1
8/17/2021 3:00,0.465045199,,0,1
8/17/2021 3:15,0.473345517,,0,1
8/17/2021 3:30,0.467802647,,0,1
8/17/2021 3:45,0.471493747,,0,1
8/17/2021 4:00,0.456828706,,0,1
8/17/2021 4:15,0.469646124,,0,1
8/17/2021 4:30,0.459558236,,0,1
8/17/2021 4:45,0.463212075,,0,1
8/17/2021 5:00,0.462297064,,0,1
8/17/2021 5:15,0.452300131,,0,1
8/17/2021 5:30,0.455920928,,0,1
8/17/2021 5:45,0.464128119,,0,1
8/17/2021 6:00,0.45864736,,0,1
8/17/2021 6:15,0.453203783,,0,1
8/17/2021 6:30,0.456828706,,0,1
8/17/2021 6:45,0.451397509,,0,1
8/17/2021 7:00,0.450495918,,0,1
8/17/2021 7:15,0.454108466,,0,1
8/17/2021 7:30,0.448695826,,0,1
8/17/2021 7:45,0.456828706,,0,1
8/17/2021 8:00,0.442427921,,0,1
8/17/2021 8:15,0.455014181,,0,1
8/17/2021 8:30,0.449595357,,0,1
8/17/2021 8:45,0.439757095,,0,1
8/17/2021 9:00,0.447797324,,0,1
8/17/2021 9:15,0.446899852,,0,1
8/17/2021 9:30,0.446003409,,0,1
8/17/2021 9:45,0.445107995,,0,1
8/17/2021 10:00,0.444213609,,0,1
8/17/2021 10:15,0.443320251,,0,1
8/17/2021 10:30,0.437981678,,0,1
8/17/2021 10:45,0.446003409,,0,1
8/17/2021 11:00,0.431800023,,0,1
8/17/2021 11:15,0.435326247,,0,1
8/17/2021 11:30,0.434443154,,0,1
8/17/2021 11:45,0.437981678,,0,1
8/17/2021 12:00,0.432680042,,0,1
8/17/2021 12:15,0.431800023,,0,1
8/17/2021 12:30,0.430921027,,0,1
8/17/2021 12:45,0.430043056,,0,1
8/17/2021 13:00,0.429166107,,0,1
8/17/2021 13:15,0.428290182,,0,1
8/17/2021 13:30,0.436210365,,0,1
8/17/2021 13:45,0.426541399,,0,1
8/17/2021 14:00,0.425668541,,0,1
8/17/2021 14:15,0.424796705,,0,1
8/17/2021 14:30,0.428290182,,0,1
8/17/2021 14:45,0.423056098,,0,1
8/17/2021 15:00,0.422187326,,0,1
8/17/2021 15:15,0.426541399,,0,1
8/17/2021 15:30,0.417858768,,0,1
8/17/2021 15:45,0.422187326,,0,1
8/17/2021 16:00,0.426541399,,0,1
8/17/2021 16:15,0.422187326,,0,1
8/17/2021 16:30,0.426541399,,0,1
8/17/2021 16:45,0.430921027,,0,1
8/17/2021 17:00,0.422187326,,0,1
8/17/2021 17:15,0.41355569,,0,1
8/17/2021 17:30,0.417858768,,0,1
8/17/2021 17:45,0.417858768,,0,1
8/17/2021 18:00,0.417858768,,0,1
8/17/2021 18:15,0.422187326,,0,1
8/17/2021 18:30,0.426541399,,0,1
8/17/2021 18:45,0.422187326,,0,1
8/17/2021 19:00,0.422187326,,0,1
8/17/2021 19:15,0.426541399,,0,1
8/17/2021 19:30,0.422187326,,0,1
8/17/2021 19:45,0.426541399,,0,1
8/17/2021 20:00,0.422187326,,0,1
8/17/2021 20:15,0.417858768,,0,1
8/17/2021 20:30,0.430921027,,0,1
8/17/2021 20:45,0.422187326,,0,1
8/17/2021 21:00,0.422187326,,0,1
8/17/2021 21:15,0.426541399,,0,1
8/17/2021 21:30,0.426541399,,0,1
8/17/2021 21:45,0.422187326,,0,1
8/17/2021 22:00,0.426541399,,0,1
8/17/2021 22:15,0.422187326,,0,1
8/17/2021 22:30,0.430921027,,0,1
8/17/2021 22:45,0.422187326,,0,1
8/17/2021 23:00,0.422187326,,0,1
8/17/2021 23:15,0.430921027,,0,1
8/17/2021 23:30,0.499707112,,0,1
8/17/2021 23:45,0.533812598,,0,1
8/18/2021 0:00,0.54882435,,0,1
8/18/2021 0:15,0.553881208,,0,1
8/18/2021 0:30,0.574374263,,0,1
8/18/2021 0:45,0.590023931,,0,1
8/18/2021 1:00,0.584780651,,0,1
8/18/2021 1:15,0.600590831,,0,1
8/18/2021 1:30,0.600590831,,0,1
8/18/2021 1:45,0.62204695,,0,1
8/18/2021 2:00,0.632936709,,0,1
8/18/2021 2:15,0.655040971,,0,1
8/18/2021 2:30,0.677579997,,0,1
8/18/2021 2:45,0.706368381,,0,1
8/18/2021 3:00,0.729893314,,0,1
8/18/2021 3:15,0.729893314,,0,1
8/18/2021 3:30,0.729893314,,0,1
8/18/2021 3:45,0.759920654,,0,1
8/18/2021 4:00,0.784441957,,0,1
8/18/2021 4:15,0.790641912,,0,1
8/18/2021 4:30,0.803125599,,0,1
8/18/2021 4:45,0.815721195,,0,1
8/18/2021 5:00,0.790641912,,0,1
8/18/2021 5:15,0.759920654,,0,1
8/18/2021 5:30,0.723970765,,0,1
8/18/2021 5:45,0.729893314,,0,1
8/18/2021 6:00,0.712208331,,0,1
8/18/2021 6:15,0.694770851,,0,1
8/18/2021 6:30,0.677579997,,0,1
8/18/2021 6:45,0.671904365,,0,1
8/18/2021 7:00,0.638422132,,0,1
8/18/2021 7:15,0.62204695,,0,1
8/18/2021 7:30,0.600590831,,0,1
8/18/2021 7:45,0.584780651,,0,1
8/18/2021 8:00,0.558964593,,0,1
8/18/2021 8:15,0.558964593,,0,1
8/18/2021 8:30,0.54882435,,0,1
8/18/2021 8:45,0.528861503,,0,1
8/18/2021 9:00,0.528861503,,0,1
8/18/2021 9:15,0.514166197,,0,1
8/18/2021 9:30,0.504500619,,0,1
8/18/2021 9:45,0.509320303,,0,1
8/18/2021 10:00,0.499707112,,0,1
8/18/2021 10:15,0.509320303,,0,1
8/18/2021 10:30,0.494939744,,0,1
8/18/2021 10:45,0.504500619,,0,1
8/18/2021 11:00,0.523936762,,0,1
8/18/2021 11:15,0.514166197,,0,1
8/18/2021 11:30,0.509320303,,0,1
8/18/2021 11:45,0.490198481,,0,1
8/18/2021 12:00,0.490198481,,0,1
8/18/2021 12:15,0.490198481,,0,1
8/18/2021 12:30,0.490198481,,0,1
8/18/2021 12:45,0.494939744,,0,1
8/18/2021 13:00,0.480794122,,0,1
8/18/2021 13:15,0.490198481,,0,1
8/18/2021 13:30,0.471493747,,0,1
8/18/2021 13:45,0.471493747,,0,1
8/18/2021 14:00,0.471493747,,0,1
8/18/2021 14:15,0.471493747,,0,1
8/18/2021 14:30,0.471493747,,0,1
8/18/2021 14:45,0.476130954,,0,1
8/18/2021 15:00,0.471493747,,0,1
8/18/2021 15:15,0.462297064,,0,1
8/18/2021 15:30,0.471493747,,0,1
8/18/2021 15:45,0.453203783,,0,1
8/18/2021 16:00,0.462297064,,0,1
8/18/2021 16:15,0.466882462,,0,1
8/18/2021 16:30,0.466882462,,0,1
8/18/2021 16:45,0.471493747,,0,1
8/18/2021 17:00,0.480794122,,0,1
8/18/2021 17:15,0.494939744,,0,1
8/18/2021 17:30,0.533812598,,0,1
8/18/2021 17:45,0.579564107,,0,1
8/18/2021 18:00,0.638422132,,0,1
8/18/2021 18:15,0.723970765,,0,1
8/18/2021 18:30,0.778269885,,0,1
8/18/2021 18:45,0.887008468,,0,1
8/18/2021 19:00,1.025446746,,0,1
8/18/2021 19:15,1.121631577,,0,1
8/18/2021 19:30,1.098997146,,0,1
8/18/2021 19:45,1.069227445,,0,1
8/18/2021 20:00,1.025446746,,0,1
8/18/2021 20:15,1.003947935,,0,1
8/18/2021 20:30,0.947886593,,0,1
8/18/2021 20:45,0.900337516,,0,1
8/18/2021 21:00,0.867227658,,0,1
8/18/2021 21:15,0.847701429,,0,1
8/18/2021 21:30,0.803125599,,0,1
8/18/2021 21:45,0.778269885,,0,1
8/18/2021 22:00,0.759920654,,0,1
8/18/2021 22:15,0.718075782,,0,1
8/18/2021 22:30,0.700555898,,0,1
8/18/2021 22:45,0.666256006,,0,1
8/18/2021 23:00,0.649474229,,0,1
8/18/2021 23:15,0.627478326,,0,1
8/18/2021 23:30,0.616642545,,0,1
8/18/2021 23:45,0.595293979,,0,1
8/19/2021 0:00,0.569211086,,0,1
8/19/2021 0:15,0.569211086,,0,1
8/19/2021 0:30,0.53879008,,0,1
8/19/2021 0:45,0.528861503,,0,1
8/19/2021 1:00,0.523936762,,0,1
8/19/2021 1:15,0.499707112,,0,1
8/19/2021 1:30,0.494939744,,0,1
8/19/2021 1:45,0.462297064,,0,1
8/19/2021 2:00,0.462297064,,0,1
8/19/2021 2:15,0.457737517,,0,1
8/19/2021 2:30,0.453203783,,0,1
8/19/2021 2:45,0.457737517,,0,1
8/19/2021 3:00,0.453203783,,0,1
8/19/2021 3:15,0.448695826,,0,1
8/19/2021 3:30,0.439757095,,0,1
8/19/2021 3:45,0.444213609,,0,1
8/19/2021 4:00,0.444213609,,0,1
8/19/2021 4:15,0.448695826,,0,1
8/19/2021 4:30,0.448695826,,0,1
8/19/2021 4:45,0.444213609,,0,1
8/19/2021 5:00,0.439757095,,0,1
8/19/2021 5:15,0.448695826,,0,1
8/19/2021 5:30,0.444213609,,0,1
8/19/2021 5:45,0.448695826,,0,1
8/19/2021 6:00,0.444213609,,0,1
8/19/2021 6:15,0.444213609,,0,1
8/19/2021 6:30,0.439757095,,0,1
8/19/2021 6:45,0.439757095,,0,1
8/19/2021 7:00,0.444213609,,0,1
8/19/2021 7:15,0.439757095,,0,1
8/19/2021 7:30,0.444213609,,0,1
8/19/2021 7:45,0.435326247,,0,1
8/19/2021 8:00,0.439757095,,0,1
8/19/2021 8:15,0.430921027,,0,1
8/19/2021 8:30,0.435326247,,0,1
8/19/2021 8:45,0.439757095,,0,1
8/19/2021 9:00,0.439757095,,0,1
8/19/2021 9:15,0.435326247,,0,1
8/19/2021 9:30,0.444213609,,0,1
8/19/2021 9:45,0.439757095,,0,1
8/19/2021 10:00,0.439757095,,0,1
8/19/2021 10:15,0.435326247,,0,1
8/19/2021 10:30,0.430921027,,0,1
8/19/2021 10:45,0.435326247,,0,1
8/19/2021 11:00,0.439757095,,0,1
8/19/2021 11:15,0.430921027,,0,1
8/19/2021 11:30,0.439757095,,0,1
8/19/2021 11:45,0.430921027,,0,1
8/19/2021 12:00,0.435326247,,0,1
8/19/2021 12:15,0.439757095,,0,1
8/19/2021 12:30,0.430921027,,0,1
8/19/2021 12:45,0.435326247,,0,1
8/19/2021 13:00,0.439757095,,0,1
8/19/2021 13:15,0.439757095,,0,1
8/19/2021 13:30,0.439757095,,0,1
8/19/2021 13:45,0.435326247,,0,1
8/19/2021 14:00,0.439757095,,0,1
8/19/2021 14:15,0.435326247,,0,1
8/19/2021 14:30,0.435326247,,0,1
8/19/2021 14:45,0.430921027,,0,1
8/19/2021 15:00,0.430921027,,0,1
8/19/2021 15:15,0.426541399,,0,1
8/19/2021 15:30,0.430921027,,0,1
8/19/2021 15:45,0.426541399,,0,1
8/19/2021 16:00,0.435326247,,0,1
8/19/2021 16:15,0.435326247,,0,1
8/19/2021 16:30,0.439757095,,0,1
8/19/2021 16:45,0.430921027,,0,1
8/19/2021 17:00,0.439757095,,0,1
8/19/2021 17:15,0.435326247,,0,1
8/19/2021 17:30,0.435326247,,0,1
8/19/2021 17:45,0.430921027,,0,1
8/19/2021 18:00,0.435326247,,0,1
8/19/2021 18:15,0.430921027,,0,1
8/19/2021 18:30,0.430921027,,0,1
8/19/2021 18:45,0.426541399,,0,1
8/19/2021 19:00,0.430921027,,0,1
8/19/2021 19:15,0.430921027,,0,1
8/19/2021 19:30,0.430921027,,0,1
8/19/2021 19:45,0.426541399,,0,1
8/19/2021 20:00,0.426541399,,0,1
8/19/2021 20:15,0.430921027,,0,1
8/19/2021 20:30,0.430921027,,0,1
8/19/2021 20:45,0.426541399,,0,1
8/19/2021 21:00,0.439757095,,0,1
8/19/2021 21:15,0.430921027,,0,1
8/19/2021 21:30,0.426541399,,0,1
8/19/2021 21:45,0.426541399,,0,1
8/19/2021 22:00,0.426541399,,0,1
8/19/2021 22:15,0.430921027,,0,1
8/19/2021 22:30,0.435326247,,0,1
8/19/2021 22:45,0.426541399,,0,1
8/19/2021 23:00,0.426541399,,0,1
8/19/2021 23:15,0.426541399,,0,1
8/19/2021 23:30,0.422187326,,0,1
8/19/2021 23:45,0.430921027,,0,1
8/20/2021 0:00,0.426541399,,0,1
8/20/2021 0:15,0.426541399,,0,1
8/20/2021 0:30,0.426541399,,0,1
8/20/2021 0:45,0.435326247,,0,1
8/20/2021 1:00,0.435326247,,0,1
8/20/2021 1:15,0.422187326,,0,1
8/20/2021 1:30,0.435326247,,0,1
8/20/2021 1:45,0.426541399,,0,1
8/20/2021 2:00,0.426541399,,0,1
8/20/2021 2:15,0.426541399,,0,1
8/20/2021 2:30,0.426541399,,0,1
8/20/2021 2:45,0.426541399,,0,1
8/20/2021 3:00,0.426541399,,0,1
8/20/2021 3:15,0.426541399,,0,1
8/20/2021 3:30,0.435326247,,0,1
8/20/2021 3:45,0.426541399,,0,1
8/20/2021 4:00,0.430921027,,0,1
8/20/2021 4:15,0.422187326,,0,1
8/20/2021 4:30,0.435326247,,0,1
8/20/2021 4:45,0.426541399,,0,1
8/20/2021 5:00,0.430921027,,0,1
8/20/2021 5:15,0.426541399,,0,1
8/20/2021 5:30,0.417858768,,0,1
8/20/2021 5:45,0.435326247,,0,1
8/20/2021 6:00,0.426541399,,0,1
8/20/2021 6:15,0.422187326,,0,1
8/20/2021 6:30,0.426541399,,0,1
8/20/2021 6:45,0.435326247,,0,1
8/20/2021 7:00,0.426541399,,0,1
8/20/2021 7:15,0.426541399,,0,1
8/20/2021 7:30,0.422187326,,0,1
8/20/2021 7:45,0.426541399,,0,1
8/20/2021 8:00,0.422187326,,0,1
8/20/2021 8:15,0.422187326,,0,1
8/20/2021 8:30,0.426541399,,0,1
8/20/2021 8:45,0.430921027,,0,1
8/20/2021 9:00,0.426541399,,0,1
8/20/2021 9:15,0.422187326,,0,1
8/20/2021 9:30,0.430921027,,0,1
8/20/2021 9:45,0.435326247,,0,1
8/20/2021 10:00,0.430921027,,0,1
8/20/2021 10:15,0.426541399,,0,1
8/20/2021 10:30,0.426541399,,0,1
8/20/2021 10:45,0.426541399,,0,1
8/20/2021 11:00,0.426541399,,0,1
8/20/2021 11:15,0.422187326,,0,1
8/20/2021 11:30,0.435326247,,0,1
8/20/2021 11:45,0.417858768,,0,1
8/20/2021 12:00,0.422187326,,0,1
8/20/2021 12:15,0.417858768,,0,1
8/20/2021 12:30,0.417858768,,0,1
8/20/2021 12:45,0.422187326,,0,1
8/20/2021 13:00,0.426541399,,0,1
8/20/2021 13:15,0.430921027,,0,1
8/20/2021 13:30,0.417858768,,0,1
8/20/2021 13:45,0.417858768,,0,1
8/20/2021 14:00,0.422187326,,0,1
8/20/2021 14:15,0.422187326,,0,1
8/20/2021 14:30,0.417858768,,0,1
8/20/2021 14:45,0.426541399,,0,1
8/20/2021 15:00,0.426541399,,0,1
8/20/2021 15:15,0.430921027,,0,1
8/20/2021 15:30,0.426541399,,0,1
8/20/2021 15:45,0.417858768,,0,1
8/20/2021 16:00,0.422187326,,0,1
8/20/2021 16:15,0.417858768,,0,1
8/20/2021 16:30,0.426541399,,0,1
8/20/2021 16:45,0.422187326,,0,1
8/20/2021 17:00,0.426541399,,0,1
8/20/2021 17:15,0.422187326,,0,1
8/20/2021 17:30,0.426541399,,0,1
8/20/2021 17:45,0.430921027,,0,1
8/20/2021 18:00,0.422187326,,0,1
8/20/2021 18:15,0.426541399,,0,1
8/20/2021 18:30,0.422187326,,0,1
8/20/2021 18:45,0.422187326,,0,1
8/20/2021 19:00,0.430921027,,0,1
8/20/2021 19:15,0.426541399,,0,1
8/20/2021 19:30,0.417858768,,0,1
8/20/2021 19:45,0.422187326,,0,1
8/20/2021 20:00,0.422187326,,0,1
8/20/2021 20:15,0.430921027,,0,1
8/20/2021 20:30,0.426541399,,0,1
8/20/2021 20:45,0.417858768,,0,1
8/20/2021 21:00,0.426541399,,0,1
8/20/2021 21:15,0.430921027,,0,1
8/20/2021 21:30,0.422187326,,0,1
8/20/2021 21:45,0.417858768,,0,1
8/20/2021 22:00,0.422187326,,0,1
8/20/2021 22:15,0.422187326,,0,1
8/20/2021 22:30,0.426541399,,0,1
8/20/2021 22:45,0.417858768,,0,1
8/20/2021 23:00,0.422187326,,0,1
8/20/2021 23:15,0.426541399,,0,1
8/20/2021 23:30,0.41355569,,0,1
8/20/2021 23:45,0.422187326,,0,1
8/21/2021 0:00,0.417858768,,0,1
8/21/2021 0:15,0.422187326,,0,1
8/21/2021 0:30,0.422187326,,0,1
8/21/2021 0:45,0.417858768,,0,1
8/21/2021 1:00,0.426541399,,0,1
8/21/2021 1:15,0.417858768,,0,1
8/21/2021 1:30,0.422187326,,0,1
8/21/2021 1:45,0.417858768,,0,1
8/21/2021 2:00,0.435326247,,0,1
8/21/2021 2:15,0.422187326,,0,1
8/21/2021 2:30,0.426541399,,0,1
8/21/2021 2:45,0.430921027,,0,1
8/21/2021 3:00,0.426541399,,0,1
8/21/2021 3:15,0.426541399,,0,1
8/21/2021 3:30,0.426541399,,0,1
8/21/2021 3:45,0.422187326,,0,1
8/21/2021 4:00,0.422187326,,0,1
8/21/2021 4:15,0.430921027,,0,1
8/21/2021 4:30,0.41355569,,0,1
8/21/2021 4:45,0.41355569,,0,1
8/21/2021 5:00,0.426541399,,0,1
8/21/2021 5:15,0.417858768,,0,1
8/21/2021 5:30,0.417858768,,0,1
8/21/2021 5:45,0.417858768,,0,1
8/21/2021 6:00,0.426541399,,0,1
8/21/2021 6:15,0.426541399,,0,1
8/21/2021 6:30,0.422187326,,0,1
8/21/2021 6:45,0.422187326,,0,1
8/21/2021 7:00,0.417858768,,0,1
8/21/2021 7:15,0.417858768,,0,1
8/21/2021 7:30,0.422187326,,0,1
8/21/2021 7:45,0.426541399,,0,1
8/21/2021 8:00,0.41355569,,0,1
8/21/2021 8:15,0.422187326,,0,1
8/21/2021 8:30,0.422187326,,0,1
8/21/2021 8:45,0.430921027,,0,1
8/21/2021 9:00,0.41355569,,0,1
8/21/2021 9:15,0.409278052,,0,1
8/21/2021 9:30,0.422187326,,0,1
8/21/2021 9:45,0.41355569,,0,1
8/21/2021 10:00,0.426541399,,0,1
8/21/2021 10:15,0.426541399,,0,1
8/21/2021 10:30,0.422187326,,0,1
8/21/2021 10:45,0.417858768,,0,1
8/21/2021 11:00,0.41355569,,0,1
8/21/2021 11:15,0.41355569,,0,1
8/21/2021 11:30,0.426541399,,0,1
8/21/2021 11:45,0.426541399,,0,1
8/21/2021 12:00,0.417858768,,0,1
8/21/2021 12:15,0.422187326,,0,1
8/21/2021 12:30,0.426541399,,0,1
8/21/2021 12:45,0.422187326,,0,1
8/21/2021 13:00,0.435326247,,0,1
8/21/2021 13:15,0.422187326,,0,1
8/21/2021 13:30,0.422187326,,0,1
8/21/2021 13:45,0.422187326,,0,1
8/21/2021 14:00,0.422187326,,0,1
8/21/2021 14:15,0.430921027,,0,1
8/21/2021 14:30,0.422187326,,0,1
8/21/2021 14:45,0.417858768,,0,1
8/21/2021 15:00,0.426541399,,0,1
8/21/2021 15:15,0.417858768,,0,1
8/21/2021 15:30,0.422187326,,0,1
8/21/2021 15:45,0.430921027,,0,1
8/21/2021 16:00,0.422187326,,0,1
8/21/2021 16:15,0.41355569,,0,1
8/21/2021 16:30,0.417858768,,0,1
8/21/2021 16:45,0.417858768,,0,1
8/21/2021 17:00,0.422187326,,0,1
8/21/2021 17:15,0.417858768,,0,1
8/21/2021 17:30,0.417858768,,0,1
8/21/2021 17:45,0.422187326,,0,1
8/21/2021 18:00,0.422187326,,0,1
8/21/2021 18:15,0.417858768,,0,1
8/21/2021 18:30,0.430921027,,0,1
8/21/2021 18:45,0.417858768,,0,1
8/21/2021 19:00,0.426541399,,0,1
8/21/2021 19:15,0.422187326,,0,1
8/21/2021 19:30,0.422187326,,0,1
8/21/2021 19:45,0.422187326,,0,1
8/21/2021 20:00,0.422187326,,0,1
8/21/2021 20:15,0.422187326,,0,1
8/21/2021 20:30,0.417858768,,0,1
8/21/2021 20:45,0.417858768,,0,1
8/21/2021 21:00,0.422187326,,0,1
8/21/2021 21:15,0.422187326,,0,1
8/21/2021 21:30,0.417858768,,0,1
8/21/2021 21:45,0.417858768,,0,1
8/21/2021 22:00,0.422187326,,0,1
8/21/2021 22:15,0.417858768,,0,1
8/21/2021 22:30,0.409278052,,0,1
8/21/2021 22:45,0.422187326,,0,1
8/21/2021 23:00,0.41355569,,0,1
8/21/2021 23:15,0.422187326,,0,1
8/21/2021 23:30,0.426541399,,0,1
8/21/2021 23:45,0.417858768,,0,1
8/22/2021 0:00,0.422187326,,0,1
8/22/2021 0:15,0.426541399,,0,1
8/22/2021 0:30,0.422187326,,0,1
8/22/2021 0:45,0.426541399,,0,1
8/22/2021 1:00,0.41355569,,0,1
8/22/2021 1:15,0.409278052,,0,1
8/22/2021 1:30,0.422187326,,0,1
8/22/2021 1:45,0.417858768,,0,1
8/22/2021 2:00,0.422187326,,0,1
8/22/2021 2:15,0.41355569,,0,1
8/22/2021 2:30,0.422187326,,0,1
8/22/2021 2:45,0.41355569,,0,1
8/22/2021 3:00,0.426541399,,0,1
8/22/2021 3:15,0.417858768,,0,1
8/22/2021 3:30,0.417858768,,0,1
8/22/2021 3:45,0.41355569,,0,1
8/22/2021 4:00,0.430921027,,0,1
8/22/2021 4:15,0.430921027,,0,1
8/22/2021 4:30,0.417858768,,0,1
8/22/2021 4:45,0.417858768,,0,1
8/22/2021 5:00,0.41355569,,0,1
8/22/2021 5:15,0.422187326,,0,1
8/22/2021 5:30,0.41355569,,0,1
8/22/2021 5:45,0.417858768,,0,1
8/22/2021 6:00,0.426541399,,0,1
8/22/2021 6:15,0.417858768,,0,1
8/22/2021 6:30,0.41355569,,0,1
8/22/2021 6:45,0.422187326,,0,1
8/22/2021 7:00,0.41355569,,0,1
8/22/2021 7:15,0.417858768,,0,1
8/22/2021 7:30,0.426541399,,0,1
8/22/2021 7:45,0.417858768,,0,1
8/22/2021 8:00,0.417858768,,0,1
8/22/2021 8:15,0.417858768,,0,1
8/22/2021 8:30,0.417858768,,0,1
8/22/2021 8:45,0.417858768,,0,1
8/22/2021 9:00,0.422187326,,0,1
8/22/2021 9:15,0.409278052,,0,1
8/22/2021 9:30,0.41355569,,0,1
8/22/2021 9:45,0.422187326,,0,1
8/22/2021 10:00,0.417858768,,0,1
8/22/2021 10:15,0.426541399,,0,1
8/22/2021 10:30,0.41355569,,0,1
8/22/2021 10:45,0.426541399,,0,1
8/22/2021 11:00,0.426541399,,0,1
8/22/2021 11:15,0.41355569,,0,1
8/22/2021 11:30,0.417858768,,0,1
8/22/2021 11:45,0.422187326,,0,1
8/22/2021 12:00,0.41355569,,0,1
8/22/2021 12:15,0.417858768,,0,1
8/22/2021 12:30,0.417858768,,0,1
8/22/2021 12:45,0.422187326,,0,1
8/22/2021 13:00,0.41355569,,0,1
8/22/2021 13:15,0.417858768,,0,1
8/22/2021 13:30,0.417858768,,0,1
8/22/2021 13:45,0.417858768,,0,1
8/22/2021 14:00,0.422187326,,0,1
8/22/2021 14:15,0.417858768,,0,1
8/22/2021 14:30,0.41355569,,0,1
8/22/2021 14:45,0.41355569,,0,1
8/22/2021 15:00,0.417858768,,0,1
8/22/2021 15:15,0.409278052,,0,1
8/22/2021 15:30,0.422187326,,0,1
8/22/2021 15:45,0.41355569,,0,1
8/22/2021 16:00,0.422187326,,0,1
8/22/2021 16:15,0.41355569,,0,1
8/22/2021 16:30,0.426541399,,0,1
8/22/2021 16:45,0.417858768,,0,1
8/22/2021 17:00,0.41355569,,0,1
8/22/2021 17:15,0.41355569,,0,1
8/22/2021 17:30,0.417858768,,0,1
8/22/2021 17:45,0.41355569,,0,1
8/22/2021 18:00,0.426541399,,0,1
8/22/2021 18:15,0.426541399,,0,1
8/22/2021 18:30,0.422187326,,0,1
8/22/2021 18:45,0.426541399,,0,1
8/22/2021 19:00,0.422187326,,0,1
8/22/2021 19:15,0.41355569,,0,1
8/22/2021 19:30,0.426541399,,0,1
8/22/2021 19:45,0.422187326,,0,1
8/22/2021 20:00,0.426541399,,0,1
8/22/2021 20:15,0.409278052,,0,1
8/22/2021 20:30,0.417858768,,0,1
8/22/2021 20:45,0.417858768,,0,1
8/22/2021 21:00,0.422187326,,0,1
8/22/2021 21:15,0.41355569,,0,1
8/22/2021 21:30,0.417858768,,0,1
8/22/2021 21:45,0.409278052,,0,1
8/22/2021 22:00,0.41355569,,0,1
8/22/2021 22:15,0.426541399,,0,1
8/22/2021 22:30,0.426541399,,0,1
8/22/2021 22:45,0.41355569,,0,1
8/22/2021 23:00,0.409278052,,0,1
8/22/2021 23:15,0.409278052,,0,1
8/22/2021 23:30,0.422187326,,0,1
8/22/2021 23:45,0.409278052,,0,1
8/23/2021 0:00,0.426541399,,0,1
8/23/2021 0:15,0.417858768,,0,1
8/23/2021 0:30,0.41355569,,0,1
8/23/2021 0:45,0.422187326,,0,1
8/23/2021 1:00,0.422187326,,0,1
8/23/2021 1:15,0.41355569,,0,1
8/23/2021 1:30,0.409278052,,0,1
8/23/2021 1:45,0.430921027,,0,1
8/23/2021 2:00,0.422187326,,0,1
8/23/2021 2:15,0.417858768,,0,1
8/23/2021 2:30,0.422187326,,0,1
8/23/2021 2:45,0.422187326,,0,1
8/23/2021 3:00,0.41355569,,0,1
8/23/2021 3:15,0.422187326,,0,1
8/23/2021 3:30,0.405025818,,0,1
8/23/2021 3:45,0.422187326,,0,1
8/23/2021 4:00,0.417858768,,0,1
8/23/2021 4:15,0.41355569,,0,1
8/23/2021 4:30,0.422187326,,0,1
8/23/2021 4:45,0.422187326,,0,1
8/23/2021 5:00,0.41355569,,0,1
8/23/2021 5:15,0.417858768,,0,1
8/23/2021 5:30,0.417858768,,0,1
